assay_id	#cmpd	assay_type	target_family
1641720	99	B	Proteinase
1641722	418	B	GPCR
1641729	74	B	GPCR
1641730	74	B	Kinase
1641731	85	B	Kinase
1641737	103	B	Kinase
1641738	136	B	Phenotypic
1641765	206	B	Ion channel
1641766	220	B	Ion channel
1641767	204	B	Ion channel
1641779	60	B	Proteinase
1641780	93	B	Ion channel
1641781	93	B	Ion channel
1641782	439	B	Kinase
1641783	439	B	Kinase
1641795	107	B	GPCR
1641802	100	B	Kinase
1641807	223	B	Kinase
1641813	269	B	Phenotypic
1641827	80	B	Proteinase
1641839	56	B	Ion channel
1641842	125	B	Phenotypic
1641859	90	B	Phenotypic
1641860	57	B	Phenotypic
1641887	61	B	Proteinase
1641888	61	B	Proteinase
1641906	124	B	Phenotypic
1641907	112	B	Ion channel
1641908	77	B	Ion channel
1641912	185	B	NHR
1641992	115	B	Kinase
1641997	55	B	GPCR
1642001	86	B	Kinase
1642007	81	B	Phenotypic
1642008	74	B	Ion channel
1642021	96	B	Phenotypic
1642023	95	B	Phenotypic
1642024	113	B	Phenotypic
1642025	138	B	Kinase
1642026	117	B	Kinase
1642027	166	B	Kinase
1642058	69	B	GPCR
1642059	69	B	GPCR
1642074	128	B	Kinase
1642075	120	B	Kinase
1642076	277	B	Kinase
1642077	275	B	Kinase
1642102	338	B	Kinase
1642104	168	B	Kinase
1642106	126	B	Phenotypic
1642107	60	B	GPCR
1642108	61	B	GPCR
1642116	94	B	GPCR
1642117	80	B	GPCR
1642118	133	B	GPCR
1642119	133	B	GPCR
1642120	50	B	Proteinase
1642122	193	B	GPCR
1642123	172	B	GPCR
1642144	161	B	Phenotypic
1642145	161	B	Phenotypic
1642146	66	B	Phenotypic
1642147	200	B	Kinase
1642148	204	B	Proteinase
1642149	201	B	Proteinase
1642150	90	B	Phenotypic
1642151	84	B	Ion channel
1642189	141	B	Ion channel
1642190	119	B	Proteinase
1642191	119	B	Proteinase
1642193	101	B	Kinase
1642196	93	B	GPCR
1642209	54	B	Phenotypic
1642210	54	B	Phenotypic
1642219	81	B	Proteinase
1642220	81	B	Proteinase
1642243	494	B	GPCR
1642254	325	B	Phenotypic
1642257	363	B	Ion channel
1642261	55	B	Kinase
1642262	54	B	Kinase
1642268	58	B	Kinase
1642270	52	B	Phenotypic
1642271	56	B	Kinase
1642272	156	B	Kinase
1642273	156	B	Kinase
1642274	63	B	Kinase
1642275	63	B	Kinase
1642277	55	B	Phenotypic
1642280	55	B	Phenotypic
1642293	160	B	Kinase
1642294	161	B	Kinase
1642295	137	B	Proteinase
1642296	114	B	Proteinase
1642299	65	B	Kinase
1642307	67	B	Phenotypic
1642359	329	B	Phenotypic
1642360	229	B	Phenotypic
1642361	71	B	Ion channel
1642374	694	B	Phenotypic
1642378	180	B	Kinase
1642379	180	B	Kinase
1642380	180	B	Kinase
1642406	62	B	Kinase
1642407	61	B	Kinase
1642415	192	B	Kinase
1642416	250	B	GPCR
1642417	260	B	GPCR
1642418	95	B	Phenotypic
1642432	550	B	Ion channel
1642433	51	B	Ion channel
1642434	129	B	Phenotypic
1642435	110	B	Kinase
1642436	110	B	Kinase
1642439	69	B	Phenotypic
1642440	69	B	Kinase
1642441	68	B	Kinase
1642448	79	B	GPCR
1642449	51	B	GPCR
1642462	262	B	Kinase
1642463	266	B	Kinase
1642464	167	B	Proteinase
1642465	165	B	Phenotypic
1642468	87	B	Phenotypic
1642489	495	B	NHR
1642490	64	B	GPCR
1642491	53	B	GPCR
1642497	63	B	Kinase
1642515	183	B	Ion channel
1642517	215	B	Ion channel
1642518	204	B	Ion channel
1642519	84	B	Proteinase
1642520	119	B	GPCR
1642522	75	B	Phenotypic
1642535	67	B	Kinase
1642536	67	B	Kinase
1642538	195	B	Kinase
1642539	196	B	Kinase
1642540	186	B	GPCR
1642541	172	B	GPCR
1642542	255	B	GPCR
1642543	187	B	Kinase
